,branch,address,city,zip code,ytd,year,month,circulation_count
21057,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,58539,2022,november,4035
21058,Brainerd,1350 W. 89th St.,Chicago,60620.0,3899,2022,november,256
21059,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,17940,2022,november,1579
21060,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,8324,2022,november,799
21061,Chicago Bee,3647 S. State St.,Chicago,60609.0,9095,2022,november,718
21062,Albany Park,,,,111168,2018,november,9029
21063,Altgeld,,,,4469,2018,november,509
21064,Archer Heights,,,,62312,2018,november,4837
21065,Austin,,,,11569,2018,november,923
21066,Austin-Irving,,,,108252,2018,november,9118
21067,Avalon,,,,39384,2018,november,2837
21068,Back of the Yards,,,,26707,2018,november,2337
21069,Beverly,,,,54985,2018,november,4386
21070,Bezazian,,,,99716,2018,november,8304
21071,Blackstone,,,,98515,2018,november,8927
21072,Brainerd,,,,9849,2018,november,658
21073,Brighton Park,,,,55383,2018,november,4693
21074,Bucktown-Wicker Park,,,,110244,2018,november,8876
21075,Budlong Woods,,,,97197,2018,november,8256
21076,Canaryville,,,,23079,2018,november,1820
21077,Chicago Bee,,,,1190,2018,november,97
21078,Chicago Lawn,,,,36537,2018,november,2817
21079,Chinatown,,,,114777,2018,november,8735
21080,Clearing,,,,33426,2018,november,2453
21081,Coleman,,,,29584,2018,november,2243
21082,"Daley, Richard J. - Bridgeport",,,,59826,2018,november,5061
21083,"Daley, Richard M. - W Humboldt",,,,34098,2018,november,3093
21084,Douglass,,,,10456,2018,november,8
21085,Dunning,,,,53934,2018,november,4562
21086,Edgebrook,,,,99023,2018,november,8250
21087,Edgewater,,,,175094,2018,november,13988
21088,Gage Park,,,,15670,2018,november,1037
21089,Galewood-Mont Clare,,,,11112,2018,november,688
21090,Garfield Ridge,,,,61290,2018,november,4782
21091,Greater Grand Crossing,,,,20689,2018,november,1269
21092,Hall,,,,17906,2018,november,1380
21093,Harold Washington Library Center,,,,614313,2018,november,47951
21094,Hegewisch,,,,20847,2018,november,1580
21095,Humboldt Park,,,,59289,2018,november,5078
21096,Independence,,,,4,2018,november,0
21097,Jefferson Park,,,,85709,2018,november,7320
21098,Jeffery Manor,,,,8857,2018,november,670
21099,Kelly,,,,6489,2018,november,903
21100,King,,,,27549,2018,november,2354
21101,Legler Regional,,,,12228,2018,november,998
21102,Lincoln Belmont,,,,152272,2018,november,12157
21103,Lincoln Park,,,,117208,2018,november,9784
21104,Little Village,,,,49496,2018,november,3959
21105,Logan Square,,,,133666,2018,november,10385
21106,Lozano,,,,44697,2018,november,3270
21107,Manning,,,,22749,2018,november,1570
21108,Mayfair,,,,53062,2018,november,4202
21109,McKinley Park,,,,67682,2018,november,5055
21110,Merlo,,,,95983,2018,november,7962
21111,Mount Greenwood,,,,63331,2018,november,5152
21112,Near North,,,,106549,2018,november,8365
21113,North Austin,,,,6518,2018,november,1083
21114,North Pulaski,,,,32944,2018,november,2526
21115,Northtown,,,,84462,2018,november,6940
21116,Oriole Park,,,,69652,2018,november,5572
21117,Portage-Cragin,,,,80258,2018,november,6763
21118,Pullman,,,,12608,2018,november,1007
21119,Roden,,,,69745,2018,november,2787
21120,Rogers Park,,,,123757,2018,november,9781
21121,Roosevelt,,,,53367,2018,november,4275
21122,Scottsdale,,,,26203,2018,november,1997
21123,Sherman Park,,,,8491,2018,november,658
21124,South Chicago,,,,21306,2018,november,1580
21125,South Shore,,,,32724,2018,november,2373
21126,Sulzer Regional,,,,379533,2018,november,30614
21127,Thurgood Marshall,,,,20328,2018,november,1866
21128,Toman,,,,59450,2018,november,4832
21129,Uptown,,,,79570,2018,november,6282
21130,Vodak-East Side,,,,35364,2018,november,3118
21131,Walker,,,,19737,2018,november,1672
21132,Water Works,,,,50245,2018,november,4195
21133,West Belmont,,,,64530,2018,november,1710
21134,West Chicago Avenue,,,,11928,2018,november,952
21135,West Englewood,,,,15715,2018,november,1424
21136,West Lawn,,,,40031,2018,november,3090
21137,West Pullman,,,,20801,2018,november,1614
21138,West Town,,,,61054,2018,november,5057
21139,"Whitney M. Young, Jr.",,,,4,2018,november,4
21140,Woodson Regional,,,,58920,2018,november,5421
21141,Wrightwood-Ashburn,,,,20573,2018,november,1988
21145,Albany Park,3401 W. Foster Ave.,Chicago,60625.0,93009,2019,november,6571
21146,Altgeld,13281 S. Corliss Ave.,Chicago,60827.0,4014,2019,november,369
21147,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,58025,2019,november,4051
21148,Austin,5615 W. Race Ave.,Chicago,60644.0,11328,2019,november,1286
21149,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,119100,2019,november,8567
21150,Avalon,8148 S. Stony Island Ave.,Chicago,60617.0,36480,2019,november,2585
21151,Back of the Yards,2111 W. 47th St.,Chicago,60609.0,24465,2019,november,1534
21152,Beverly,1962 W. 95th St.,Chicago,60643.0,49151,2019,november,3980
21153,Bezazian,1226 W. Ainslie St.,Chicago,60640.0,98356,2019,november,7625
21154,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,99833,2019,november,7648
21155,Brainerd,1350 W. 89th St.,Chicago,60620.0,9204,2019,november,659
21156,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,45008,2019,november,3223
21157,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,109420,2019,november,8693
21158,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,95599,2019,november,7191
21159,Canaryville,642 W. 43rd St.,Chicago,60609.0,20111,2019,november,1749
21160,Chicago Bee,3647 S. State St.,Chicago,60609.0,10925,2019,november,802
21161,Chicago Lawn,6120 S. Kedzie Ave.,Chicago,60629.0,28646,2019,november,1624
21162,Chinatown,2100 S. Wentworth Ave.,Chicago,60616.0,97309,2019,november,7175
21163,Clearing,6423 W. 63rd Pl.,Chicago,60638.0,27959,2019,november,958
21164,Coleman,731 E. 63rd St.,Chicago,60637.0,23206,2019,november,1675
21165,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,61689,2019,november,5016
21166,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,31014,2019,november,2655
21167,Douglass,3353 W. 13th St.,Chicago,60623.0,1250,2019,november,423
21168,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,48246,2019,november,3443
21169,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,104803,2019,november,7434
21170,Edgewater,6000 N. Broadway St.,Chicago,60660.0,171399,2019,november,13183
21171,Gage Park,2807 W. 55th St.,Chicago,60632.0,14102,2019,november,1365
21172,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,9156,2019,november,649
21173,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,53187,2019,november,4220
21174,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,17264,2019,november,1220
21175,Hall,4801 S. Michigan Ave.,Chicago,60615.0,16185,2019,november,1150
21176,Harold Washington Library Center,400 S. State St.,Chicago,60605.0,581151,2019,november,44604
21177,Hegewisch,3048 E. 130th St.,Chicago,60633.0,19052,2019,november,1554
21178,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,56569,2019,november,4345
21179,Independence,4024 N. Elston Ave.,Chicago,60618.0,88455,2019,november,7125
21180,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,11806,2019,november,2642
21181,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,8774,2019,november,729
21182,Kelly,6151 S. Normal Blvd.,Chicago,60621.0,11116,2019,november,825
21183,King,3436 S. King Dr.,Chicago,60616.0,21311,2019,november,1985
21184,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,8572,2019,november,0
21185,Lincoln Belmont,1659 W. Melrose St.,Chicago,60657.0,168646,2019,november,13617
21186,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,133337,2019,november,11050
21187,Little Italy,1336 W. Taylor St.,Chicago,60607.0,62281,2019,november,5020
21188,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,39280,2019,november,2799
21189,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,131945,2019,november,10353
21190,Lozano,1805 S. Loomis St.,Chicago,60608.0,42111,2019,november,3273
21191,Manning,6 S. Hoyne Ave.,Chicago,60612.0,22218,2019,november,1800
21192,Mayfair,4400 W. Lawrence Ave.,Chicago,60630.0,46902,2019,november,3270
21193,McKinley Park,1915 W. 35th St.,Chicago,60609.0,57882,2019,november,4521
21194,Merlo,644 W. Belmont Ave.,Chicago,60657.0,14637,2019,november,0
21195,Mount Greenwood,11010 S. Kedzie Ave.,Chicago,60655.0,57050,2019,november,4179
21196,Near North,310 W. Division St.,Chicago,60610.0,102226,2019,november,7965
21197,North Austin,5724 W. North Ave.,Chicago,60639.0,12466,2019,november,1014
21198,North Pulaski,4300 W. North Ave.,Chicago,60639.0,27230,2019,november,2074
21199,Northtown,6800 N. Western Ave.,Chicago,60645.0,106944,2019,november,9017
21200,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,65208,2019,november,4503
21201,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,52633,2019,november,4909
21202,Pullman,11001 S. Indiana Ave.,Chicago,60628.0,12506,2019,november,885
21203,Roden,6083 N. Northwest Hwy.,Chicago,60631.0,72925,2019,november,5845
21204,Rogers Park,6907 N. Clark St.,Chicago,60626.0,112965,2019,november,8141
21205,Scottsdale,4101 W. 79th St.,Chicago,60652.0,21923,2019,november,1689
21206,Sherman Park,5440 S. Racine Ave.,Chicago,60609.0,7004,2019,november,515
21207,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,18699,2019,november,1484
21208,South Shore,2505 E. 73rd St.,Chicago,60649.0,2571,2019,november,0
21209,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,369530,2019,november,29105
21210,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,21139,2019,november,1508
21211,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,50027,2019,november,3991
21212,Uptown,929 W. Buena Ave.,Chicago,60613.0,90869,2019,november,7514
21213,Vodak-East Side,3710 E. 106th St.,Chicago,60617.0,30031,2019,november,2254
21214,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,16505,2019,november,54
21215,Water Works,163 E. Pearson St.,Chicago,60611.0,57958,2019,november,5049
21216,West Belmont,3104 N. Narragansett Ave.,Chicago,60611.0,65853,2019,november,4561
21217,West Chicago Avenue,4856 W. Chicago Ave.,Chicago,60634.0,8812,2019,november,704
21218,West Englewood,1745 W. 63rd St.,Chicago,60651.0,13534,2019,november,1123
21219,West Lawn,4020 W. 63rd St.,Chicago,60636.0,36382,2019,november,3305
21220,West Loop,122 N. Aberdeen St.,Chicago,60607.0,59405,2019,november,4789
21221,West Pullman,830 W. 119th St.,Chicago,60643.0,17823,2019,november,1217
21222,West Town,1625 W. Chicago Ave.,Chicago,60622.0,59889,2019,november,4511
21223,"Whitney M. Young, Jr.",415 E. 79th St.,Chicago,60619.0,21973,2019,november,2089
21224,Woodson Regional,9525 S. Halsted St.,Chicago,60628.0,59933,2019,november,4667
21225,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,17607,2019,november,1297
21229,Albany Park,5150 N. Kimball Ave.,Chicago,60625.0,83297,2012,november,15
21230,Altgeld,13281 S. Corliss Ave.,Chicago,60827.0,10010,2012,november,1030
21231,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,97256,2012,november,8793
21232,Austin,5615 W. Race Ave.,Chicago,60644.0,26524,2012,november,2311
21233,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,157405,2012,november,13429
21234,Avalon,8148 S. Stony Island Ave. ,Chicago,60617.0,66885,2012,november,5344
21235,Beverly,1962 W. 95th St.,Chicago,60643.0,90701,2012,november,6800
21236,Bezazian,1226 W. Ainslie St.,Chicago,60640.0,177856,2012,november,14405
21237,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,138346,2012,november,10794
21238,Brainerd,1350 W. 89th St.,Chicago,60620.0,14813,2012,november,1367
21239,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,82400,2012,november,5317
21240,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,165941,2012,november,13923
21241,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,162754,2012,november,14722
21242,Canaryville,642 W. 43rd St.,Chicago,60609.0,38771,2012,november,3465
21243,Chicago Bee,3647 S. State St.,Chicago,60609.0,17665,2012,november,1603
21244,Chicago Lawn,6120 S. Kedzie Ave. ,Chicago,60629.0,65200,2012,november,5191
21245,Chinatown,2353 S. Wentworth Ave.,Chicago,60616.0,142558,2012,november,11320
21246,Clearing,6423 W. 63rd Pl.,Chicago,60638.0,69717,2012,november,5710
21247,Coleman,731 E. 63rd St.,Chicago,60637.0,37885,2012,november,3948
21248,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,97490,2012,november,7600
21249,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,72620,2012,november,5720
21250,Douglass,3353 W. 13th St.,Chicago,60623.0,26382,2012,november,2421
21251,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,91703,2012,november,7312
21252,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,118511,2012,november,10048
21253,Edgewater,1210 W. Elmdale Ave.,Chicago,60660.0,15798,2012,november,1339
21254,Gage Park,2807 W. 55th St.,Chicago,60632.0,35028,2012,november,2904
21255,Galewood-Mont Clare,6871 W. Belden Ave.,Chicago,60707.0,10319,2012,november,841
21256,Garfield Ridge,6348 S. Archer Ave.,Chicago,60638.0,81344,2012,november,6840
21257,Greater Grand Crossing,1000 E. 73rd St.,Chicago,60619.0,40445,2012,november,3449
21258,Hall,4801 S. Michigan Ave.,Chicago,60615.0,30459,2012,november,2497
21259,Harold Washington Library Center,400 S. State St.,Chicago,60605.0,937649,2012,november,74708
21260,Hegewisch,3048 E. 130th St.,Chicago,60633.0,38680,2012,november,3290
21261,Humboldt Park,1605 N. Troy St.,Chicago,60647.0,15947,2012,november,0
21262,Independence,3548 W. Irving Park Rd.,Chicago,60618.0,121415,2012,november,10036
21263,Jefferson Park,5363 W. Lawrence Ave.,Chicago,60630.0,115937,2012,november,7735
21264,Jeffery Manor,2401 E. 100th St.,Chicago,60617.0,17437,2012,november,1596
21265,Kelly,6151 S. Normal Boulevard,Chicago,60621.0,18651,2012,november,1598
21266,King,3436 S. King Dr.,Chicago,60616.0,40645,2012,november,3461
21267,Legler Regional,115 S. Pulaski Rd.,Chicago,60624.0,21379,2012,november,1987
21268,Lincoln Belmont,1659 W. Melrose St.,Chicago,60657.0,194225,2012,november,15888
21269,Lincoln Park,1150 W. Fullerton Ave.,Chicago,60614.0,131883,2012,november,11159
21270,Little Village,2311 S. Kedzie Ave.,Chicago,60623.0,137397,2012,november,11006
21271,Logan Square,3030 W. Fullerton Ave.,Chicago,60647.0,166815,2012,november,13724
21272,Lozano,1805 S. Loomis St.,Chicago,60608.0,79020,2012,november,6697
21273,Manning,6 S. Hoyne Ave.,Chicago,60612.0,39005,2012,november,3095
21274,Mayfair,4400 W. Lawrence Ave.,Chicago,60630.0,72003,2012,november,6785
21275,McKinley Park,1915 W. 35th St.,Chicago,60609.0,103679,2012,november,8787
21276,Merlo,644 W. Belmont Ave.,Chicago,60657.0,122224,2012,november,9875
21277,Mount Greenwood,11010 S. Kedzie Ave.,Chicago,60655.0,83835,2012,november,7020
21278,Near North,310 W. Division St.,Chicago,60610.0,152210,2012,november,12181
21279,North Austin,5724 W. North Ave.,Chicago,60639.0,30266,2012,november,2478
21280,North Pulaski,4300 W. North Ave.,Chicago,60639.0,69427,2012,november,5484
21281,Northtown,6435 N. California Ave.,Chicago,60645.0,145148,2012,november,11932
21282,Oriole Park,7454 W. Balmoral Ave.,Chicago,60656.0,119814,2012,november,9503
21283,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641.0,114825,2012,november,8098
21284,Pullman,11001 S. Indiana Ave.,Chicago,60628.0,25883,2012,november,2014
21285,Roden,6083 N. Northwest Highway,Chicago,60631.0,83108,2012,november,6706
21286,Rogers Park,6907 N. Clark St.,Chicago,60626.0,196863,2012,november,15992
21287,Roosevelt,1101 W. Taylor St.,Chicago,60607.0,85743,2012,november,7182
21288,Scottsdale,4101 W. 79th St.,Chicago,60652.0,54344,2012,november,3823
21289,Sherman Park,5440 S. Racine Ave.,Chicago,60609.0,20988,2012,november,1813
21290,South Chicago,9055 S. Houston Ave.,Chicago,60617.0,50846,2012,november,4334
21291,South Shore,2505 E. 73rd St.,Chicago,60649.0,51046,2012,november,4198
21292,Sulzer Regional,4455 N. Lincoln Ave.,Chicago,60625.0,615032,2012,november,50400
21293,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,40525,2012,november,3631
21294,Toman,2708 S. Pulaski Rd.,Chicago,60623.0,123962,2012,november,10258
21295,Uptown,929 W. Buena Ave.,Chicago,60613.0,104178,2012,november,8036
21296,Vodak-East Side,3710 E. 106th St.,Chicago,60617.0,65363,2012,november,5856
21297,Walker,11071 S. Hoyne Ave.,Chicago,60643.0,44724,2012,november,3742
21298,Water Works,163 E. Pearson St.,Chicago,60611.0,47047,2012,november,3487
21299,West Belmont,3104 N. Narragansett Ave.,Chicago,60634.0,123819,2012,november,10404
21300,West Chicago Avenue,4856 W. Chicago Ave.,Chicago,60651.0,22987,2012,november,2155
21301,West Englewood,1745 W. 63rd St.,Chicago,60636.0,25714,2012,november,2390
21302,West Lawn,4020 W. 63rd St.,Chicago,60629.0,89173,2012,november,7284
21303,West Pullman,830 W. 119th St.,Chicago,60643.0,42265,2012,november,3903
21304,West Town,1625 W. Chicago Ave.,Chicago,60622.0,118488,2012,november,10394
21305,"Whitney M. Young, Jr.",7901 S. King Dr.,Chicago,60619.0,40079,2012,november,3600
21306,Woodson Regional,9525 S. Halsted St.,Chicago,60628.0,127502,2012,november,11320
21307,Wrightwood-Ashburn,8530 S. Kedzie Ave.,Chicago,60652.0,42802,2012,november,3181
21311,Albany Park,5150 N. Kimball Ave.,Chicago,60625.0,572,2013,november,159
21312,Altgeld,13281 S. Corliss Ave.,Chicago,60827.0,9518,2013,november,797
21313,Archer Heights,5055 S. Archer Ave.,Chicago,60632.0,93854,2013,november,8300
21314,Austin,5615 W. Race Ave.,Chicago,60644.0,22947,2013,november,1777
21315,Austin-Irving,6100 W. Irving Park Rd.,Chicago,60634.0,146943,2013,november,12604
21316,Avalon,8148 S. Stony Island Ave. ,Chicago,60617.0,58715,2013,november,4827
21317,Back of the Yards,2111 W. 47th St.,Chicago,60609.0,20701,2013,november,5077
21318,Beverly,1962 W. 95th St.,Chicago,60643.0,81042,2013,november,6531
21319,Bezazian,1226 W. Ainslie St.,Chicago,60640.0,156844,2013,november,11493
21320,Blackstone,4904 S. Lake Park Ave.,Chicago,60615.0,129742,2013,november,10723
21321,Brainerd,1350 W. 89th St.,Chicago,60620.0,14031,2013,november,1128
21322,Brighton Park,4314 S. Archer Ave.,Chicago,60632.0,76837,2013,november,6822
21323,Bucktown-Wicker Park,1701 N. Milwaukee Ave.,Chicago,60647.0,143740,2013,november,10884
21324,Budlong Woods,5630 N. Lincoln Ave.,Chicago,60659.0,154085,2013,november,12072
21325,Canaryville,642 W. 43rd St.,Chicago,60609.0,34058,2013,november,2520
21326,Chicago Bee,3647 S. State St.,Chicago,60609.0,16617,2013,november,1492
21327,Chicago Lawn,6120 S. Kedzie Ave. ,Chicago,60629.0,62841,2013,november,5817
21328,Chinatown,2353 S. Wentworth Ave.,Chicago,60616.0,123889,2013,november,9869
21329,Clearing,6423 W. 63rd Pl.,Chicago,60638.0,58650,2013,november,4764
21330,Coleman,731 E. 63rd St.,Chicago,60637.0,42099,2013,november,3550
21331,"Daley, Richard J. - Bridgeport",3400 S. Halsted St.,Chicago,60608.0,88066,2013,november,7113
21332,"Daley, Richard M. - W Humboldt",733 N. Kedzie Ave.,Chicago,60612.0,57346,2013,november,4823
21333,Douglass,3353 W. 13th St.,Chicago,60623.0,27561,2013,november,2436
21334,Dunning,7455 W. Cornelia Ave.,Chicago,60634.0,82464,2013,november,6833
21335,Edgebrook,5331 W. Devon Ave.,Chicago,60646.0,111693,2013,november,9090
21336,Edgewater,1210 W. Elmdale Ave.,Chicago,60660.0,125353,2013,november,16799
21337,Gage Park,2807 W. 55th St.,Chicago,60632.0,29392,2013,november,2744
