branch	address	city	zip code	ytd	year	month	circulation	date
Chicago Lawn				38739	2017	december	2753	2017-12-01
Roden				74683	2017	december	4967	2017-12-01
West Lawn				51048	2017	december	3062	2017-12-01
Chicago Bee				12740	2017	december	913	2017-12-01
South Chicago				24980	2017	december	1562	2017-12-01
Bezazian				102832	2017	december	7648	2017-12-01
South Shore				30527	2017	december	2317	2017-12-01
Austin				12015	2017	december	0	2017-12-01
Canaryville				23027	2017	december	1717	2017-12-01
Avalon				45981	2017	december	3175	2017-12-01
Jeffery Manor				9057	2017	december	646	2017-12-01
Daley, Richard M. - W Humboldt				31597	2017	december	2427	2017-12-01
West Town				69661	2017	december	4790	2017-12-01
Beverly				72769	2017	december	4584	2017-12-01
Mount Greenwood				64963	2017	december	4486	2017-12-01
Humboldt Park				63037	2017	december	4270	2017-12-01
Dunning				58392	2017	december	3746	2017-12-01
Lincoln Park				117833	2017	december	9121	2017-12-01
Bucktown-Wicker Park				117212	2017	december	8314	2017-12-01
Back of the Yards				31124	2017	december	1731	2017-12-01
Thurgood Marshall				27162	2017	december	8	2017-12-01
Kelly				11160	2017	december	852	2017-12-01
Independence				0	2017	december	0	2017-12-01
Mayfair				56550	2017	december	4048	2017-12-01
Hall				15017	2017	december	1209	2017-12-01
Manning				29033	2017	december	2345	2017-12-01
Galewood-Mont Clare				12110	2017	december	729	2017-12-01
Woodson Regional				0	2017	december	0	2017-12-01
Logan Square				129314	2017	december	8932	2017-12-01
Greater Grand Crossing				23192	2017	december	2000	2017-12-01
Edgewater				182962	2017	december	13441	2017-12-01
Hegewisch				25300	2017	december	1708	2017-12-01
West Pullman				29836	2017	december	1950	2017-12-01
West Englewood				16943	2017	december	1511	2017-12-01
Blackstone				96778	2017	december	7506	2017-12-01
Lozano				56669	2017	december	3646	2017-12-01
Albany Park				121534	2017	december	8495	2017-12-01
Gage Park				19172	2017	december	1582	2017-12-01
Archer Heights				68197	2017	december	5264	2017-12-01
Jefferson Park				86449	2017	december	6208	2017-12-01
Edgebrook				101906	2017	december	7236	2017-12-01
Near North				110921	2017	december	8144	2017-12-01
Scottsdale				32880	2017	december	1959	2017-12-01
Portage-Cragin				89744	2017	december	6333	2017-12-01
Walker				21509	2017	december	1575	2017-12-01
Brainerd				12425	2017	december	1348	2017-12-01
Clearing				37950	2017	december	2433	2017-12-01
Little Village				61242	2017	december	4297	2017-12-01
Sulzer Regional				403323	2017	december	26751	2017-12-01
Roosevelt				58366	2017	december	4090	2017-12-01
McKinley Park				68579	2017	december	4873	2017-12-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	4609	2022	december	532	2022-12-01
Whitney M. Young, Jr.	415 E. 79th St.	Chicago	60619.0	8041	2022	december	585	2022-12-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	25002	2022	december	1788	2022-12-01
Beverly	1962 W. 95th St.	Chicago	60643.0	26961	2022	december	2601	2022-12-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	27343	2022	december	1778	2022-12-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	11869	2022	december	798	2022-12-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	81017	2022	december	5785	2022-12-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	41531	2022	december	3145	2022-12-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	35914	2022	december	2353	2022-12-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	15567	2022	december	951	2022-12-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	124239	2022	december	9355	2022-12-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	10647	2022	december	834	2022-12-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	6453	2022	december	649	2022-12-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	7510	2022	december	681	2022-12-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	12242	2022	december	861	2022-12-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	19893	2022	december	1469	2022-12-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	30562	2022	december	2337	2022-12-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	40511	2022	december	2744	2022-12-01
West Pullman	830 W. 119th St.	Chicago	60643.0	8454	2022	december	578	2022-12-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	59621	2022	december	4606	2022-12-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	2857	2022	december	262	2022-12-01
Altgeld	955 E. 131st St.	Chicago	60827.0	2641	2022	december	193	2022-12-01
North Austin	5724 W. North Ave.	Chicago	60639.0	6732	2022	december	428	2022-12-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	17465	2022	december	956	2022-12-01
Near North	310 W. Division St.	Chicago	60610.0	46760	2022	december	5285	2022-12-01
Water Works	163 E. Pearson St.	Chicago	60611.0	38310	2022	december	2826	2022-12-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	54707	2022	december	4925	2022-12-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	98867	2022	december	7104	2022-12-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	5335	2022	december	296	2022-12-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	64486	2022	december	4824	2022-12-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	4576	2022	december	270	2022-12-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	101188	2022	december	7668	2022-12-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	20225	2022	december	1416	2022-12-01
King	3436 S. King Dr.	Chicago	60616.0	11940	2022	december	880	2022-12-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	14820	2022	december	977	2022-12-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	25002	2022	december	1716	2022-12-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	106736	2022	december	7572	2022-12-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	45000	2022	december	3086	2022-12-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	8998	2022	december	864	2022-12-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	73846	2022	december	5217	2022-12-01
Austin	5615 W. Race Ave.	Chicago	60644.0	7589	2022	december	753	2022-12-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	15151	2022	december	971	2022-12-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	104173	2022	december	8481	2022-12-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	16002	2022	december	1084	2022-12-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	12675	2022	december	991	2022-12-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	116319	2022	december	8622	2022-12-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	63482	2022	december	4457	2022-12-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	4118	2022	december	356	2022-12-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	8850	2022	december	575	2022-12-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	72049	2022	december	5431	2022-12-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	16433	2022	december	1183	2022-12-01
Coleman	731 E. 63rd St.	Chicago	60637.0	11059	2022	december	843	2022-12-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	41675	2022	december	3095	2022-12-01
Douglass	3353 W. 13th St.	Chicago	60623.0	4250	2022	december	349	2022-12-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	21980	2022	december	1455	2022-12-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	79259	2022	december	5630	2022-12-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	55614	2022	december	4006	2022-12-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	273406	2022	december	20480	2022-12-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	60991	2022	december	4241	2022-12-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	36368	2022	december	2493	2022-12-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	7493	2022	december	761	2022-12-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	9734	2022	december	706	2022-12-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	142413	2022	december	9629	2022-12-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	6186	2022	december	404	2022-12-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	37881	2022	december	2290	2022-12-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	25307	2022	december	2941	2022-12-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	52688	2022	december	3953	2022-12-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	76814	2022	december	5893	2022-12-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	23735	2022	december	1455	2022-12-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	8920	2022	december	619	2022-12-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	301340	2022	december	21258	2022-12-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	77588	2022	december	5948	2022-12-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	0	2022	december	0	2022-12-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	5141	2022	december	376	2022-12-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	53459	2022	december	3918	2022-12-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	46056	2022	december	3024	2022-12-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	58539	2022	december	3957	2022-12-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	3899	2022	december	201	2022-12-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	17940	2022	december	1278	2022-12-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	8324	2022	december	615	2022-12-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	9095	2022	december	788	2022-12-01
Albany Park				111168	2018	december	7982	2018-12-01
Altgeld				4469	2018	december	421	2018-12-01
Archer Heights				62312	2018	december	4856	2018-12-01
Austin				11569	2018	december	848	2018-12-01
Austin-Irving				108252	2018	december	8146	2018-12-01
Avalon				39384	2018	december	2771	2018-12-01
Back of the Yards				26707	2018	december	2057	2018-12-01
Beverly				54985	2018	december	3759	2018-12-01
Bezazian				99716	2018	december	8131	2018-12-01
Blackstone				98515	2018	december	7585	2018-12-01
Brainerd				9849	2018	december	560	2018-12-01
Brighton Park				55383	2018	december	3726	2018-12-01
Bucktown-Wicker Park				110244	2018	december	8361	2018-12-01
Budlong Woods				97197	2018	december	8434	2018-12-01
Canaryville				23079	2018	december	1707	2018-12-01
Chicago Bee				1190	2018	december	578	2018-12-01
Chicago Lawn				36537	2018	december	2735	2018-12-01
Chinatown				114777	2018	december	9526	2018-12-01
Clearing				33426	2018	december	2113	2018-12-01
Coleman				29584	2018	december	2135	2018-12-01
Daley, Richard J. - Bridgeport				59826	2018	december	5104	2018-12-01
Daley, Richard M. - W Humboldt				34098	2018	december	2791	2018-12-01
Douglass				10456	2018	december	0	2018-12-01
Dunning				53934	2018	december	4136	2018-12-01
Edgebrook				99023	2018	december	7498	2018-12-01
Edgewater				175094	2018	december	13707	2018-12-01
Gage Park				15670	2018	december	843	2018-12-01
Galewood-Mont Clare				11112	2018	december	700	2018-12-01
Garfield Ridge				61290	2018	december	3979	2018-12-01
Greater Grand Crossing				20689	2018	december	1311	2018-12-01
Hall				17906	2018	december	1168	2018-12-01
Harold Washington Library Center				614313	2018	december	45763	2018-12-01
Hegewisch				20847	2018	december	1436	2018-12-01
Humboldt Park				59289	2018	december	4584	2018-12-01
Independence				4	2018	december	0	2018-12-01
Jefferson Park				85709	2018	december	6973	2018-12-01
Jeffery Manor				8857	2018	december	730	2018-12-01
Kelly				6489	2018	december	896	2018-12-01
King				27549	2018	december	2000	2018-12-01
Legler Regional				12228	2018	december	961	2018-12-01
Lincoln Belmont				152272	2018	december	11149	2018-12-01
Lincoln Park				117208	2018	december	8359	2018-12-01
Little Village				49496	2018	december	3043	2018-12-01
Logan Square				133666	2018	december	10196	2018-12-01
Lozano				44697	2018	december	3776	2018-12-01
Manning				22749	2018	december	1899	2018-12-01
Mayfair				53062	2018	december	3714	2018-12-01
McKinley Park				67682	2018	december	4424	2018-12-01
Merlo				95983	2018	december	7487	2018-12-01
Mount Greenwood				63331	2018	december	4048	2018-12-01
Near North				106549	2018	december	7774	2018-12-01
North Austin				6518	2018	december	1016	2018-12-01
North Pulaski				32944	2018	december	2158	2018-12-01
Northtown				84462	2018	december	2150	2018-12-01
Oriole Park				69652	2018	december	5113	2018-12-01
Portage-Cragin				80258	2018	december	6478	2018-12-01
Pullman				12608	2018	december	1087	2018-12-01
Roden				69745	2018	december	5365	2018-12-01
Rogers Park				123757	2018	december	9765	2018-12-01
Roosevelt				53367	2018	december	195	2018-12-01
Scottsdale				26203	2018	december	1852	2018-12-01
Sherman Park				8491	2018	december	554	2018-12-01
South Chicago				21306	2018	december	1720	2018-12-01
South Shore				32724	2018	december	2161	2018-12-01
Sulzer Regional				379533	2018	december	28237	2018-12-01
Thurgood Marshall				20328	2018	december	1792	2018-12-01
Toman				59450	2018	december	4235	2018-12-01
Uptown				79570	2018	december	3552	2018-12-01
Vodak-East Side				35364	2018	december	2258	2018-12-01
Walker				19737	2018	december	1426	2018-12-01
Water Works				50245	2018	december	3539	2018-12-01
West Belmont				64530	2018	december	0	2018-12-01
West Chicago Avenue				11928	2018	december	851	2018-12-01
West Englewood				15715	2018	december	1179	2018-12-01
West Lawn				40031	2018	december	2993	2018-12-01
West Pullman				20801	2018	december	1176	2018-12-01
West Town				61054	2018	december	255	2018-12-01
Whitney M. Young, Jr.				4	2018	december	0	2018-12-01
Woodson Regional				58920	2018	december	5041	2018-12-01
Wrightwood-Ashburn				20573	2018	december	1498	2018-12-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	93009	2019	december	5924	2019-12-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	4014	2019	december	500	2019-12-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	58025	2019	december	3415	2019-12-01
Austin	5615 W. Race Ave.	Chicago	60644.0	11328	2019	december	1082	2019-12-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	119100	2019	december	6492	2019-12-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	36480	2019	december	2654	2019-12-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	24465	2019	december	1715	2019-12-01
Beverly	1962 W. 95th St.	Chicago	60643.0	49151	2019	december	3350	2019-12-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	98356	2019	december	7536	2019-12-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	99833	2019	december	6577	2019-12-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	9204	2019	december	604	2019-12-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	45008	2019	december	2747	2019-12-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	109420	2019	december	7519	2019-12-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	95599	2019	december	6498	2019-12-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	20111	2019	december	1666	2019-12-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	10925	2019	december	757	2019-12-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	28646	2019	december	1901	2019-12-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	97309	2019	december	6707	2019-12-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	27959	2019	december	1941	2019-12-01
Coleman	731 E. 63rd St.	Chicago	60637.0	23206	2019	december	1588	2019-12-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	61689	2019	december	3980	2019-12-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	31014	2019	december	2493	2019-12-01
Douglass	3353 W. 13th St.	Chicago	60623.0	1250	2019	december	821	2019-12-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	48246	2019	december	3183	2019-12-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	104803	2019	december	6568	2019-12-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	171399	2019	december	11655	2019-12-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	14102	2019	december	1097	2019-12-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	9156	2019	december	557	2019-12-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	53187	2019	december	3250	2019-12-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	17264	2019	december	1129	2019-12-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	16185	2019	december	1131	2019-12-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	581151	2019	december	42270	2019-12-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	19052	2019	december	1602	2019-12-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	56569	2019	december	3914	2019-12-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	88455	2019	december	5592	2019-12-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	11806	2019	december	4913	2019-12-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	8774	2019	december	657	2019-12-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	11116	2019	december	833	2019-12-01
King	3436 S. King Dr.	Chicago	60616.0	21311	2019	december	1757	2019-12-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	8572	2019	december	0	2019-12-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	168646	2019	december	11315	2019-12-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	133337	2019	december	10067	2019-12-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	62281	2019	december	4756	2019-12-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	39280	2019	december	2474	2019-12-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	131945	2019	december	9206	2019-12-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	42111	2019	december	2963	2019-12-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	22218	2019	december	1490	2019-12-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	46902	2019	december	2713	2019-12-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	57882	2019	december	3960	2019-12-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	14637	2019	december	0	2019-12-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	57050	2019	december	3483	2019-12-01
Near North	310 W. Division St.	Chicago	60610.0	102226	2019	december	7350	2019-12-01
North Austin	5724 W. North Ave.	Chicago	60639.0	12466	2019	december	875	2019-12-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	27230	2019	december	1695	2019-12-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	106944	2019	december	9011	2019-12-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	65208	2019	december	4334	2019-12-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	52633	2019	december	4062	2019-12-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	12506	2019	december	955	2019-12-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	72925	2019	december	2444	2019-12-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	112965	2019	december	7680	2019-12-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	21923	2019	december	1404	2019-12-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	7004	2019	december	427	2019-12-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	18699	2019	december	1336	2019-12-01
